--------------------------------------------------------------------------
| Results file:                                                          |
| - List of particles positions at each delta T step.                    |
--------------------------------------------------------------------------
[1.1931666135787964,1.5232634544372559,-0.5506392121315002;1.1797772645950317,-0.10735771059989929,1.5348892211914062;1.1914725303649902,1.1782723665237427,1.0651860237121582;1.8370355367660522,1.8815611600875854,1.0257484912872314;0.6306239366531372,1.2240054607391357,0.2118665874004364;-0.9566698670387268,2.709064245223999,1.396693468093872;-0.7101162075996399,1.4058030843734741,-0.464175820350647;-0.34434032440185547,1.2500485181808472,2.2480995655059814;1.8036998510360718,0.6725286245346069,1.281119704246521;-0.025297628715634346,1.301401972770691,-0.45005545020103455;0.47186848521232605,0.7513682842254639,1.8831753730773926;0.9742706418037415,0.9607279300689697,0.5787391066551208;1.6007519960403442,-0.18620024621486664,0.3575652539730072;2.008049726486206,0.41422638297080994,-0.7211250066757202;-0.6559913754463196,2.409628391265869,1.2597490549087524;0.3088243901729584,1.060508370399475,0.23357810080051422]
[1.192452073097229,1.5259628295898438,-0.5526041984558105;1.1803330183029175,-0.10975784808397293,1.534571647644043;1.191829800605774,1.1773990392684937,1.0641142129898071;1.8371943235397339,1.8823550939559937,1.0257484912872314;0.6313384771347046,1.2243627309799194,0.20968326926231384;-0.9574702382087708,2.712160587310791,1.398519515991211;-0.7129743695259094,1.405604600906372,-0.4655155837535858;-0.3472534120082855,1.2507233619689941,2.2489728927612305;1.8052083253860474,0.6724889278411865,1.2801272869110107;-0.02745223604142666,1.301600456237793,-0.4518219530582428;0.4700722098350525,0.7506934404373169,1.882738709449768;0.9750645756721497,0.9619386792182922,0.5775283575057983;1.6016253232955933,-0.1862945258617401,0.35694995522499084;2.009478807449341,0.41358131170272827,-0.7223953008651733;-0.6572815179824829,2.411375045776367,1.2609796524047852;0.3084373474121094,1.0609450340270996,0.23281393945217133]
[1.1917375326156616,1.5286455154418945,-0.5545691847801208;1.1808887720108032,-0.11215949803590775,1.5342540740966797;1.1921870708465576,1.1765046119689941,1.063042402267456;1.8373531103134155,1.8831490278244019,1.0257484912872314;0.632053017616272,1.2247200012207031,0.20750217139720917;-0.958264172077179,2.715256929397583,1.4003455638885498;-0.7158488631248474,1.40540611743927,-0.46685534715652466;-0.35017111897468567,1.251413106918335,2.2498462200164795;1.806716799736023,0.6724492311477661,1.2791348695755005;-0.029607389122247696,1.301798939704895,-0.45358845591545105;0.468282014131546,0.7500185966491699,1.8823020458221436;0.9758585095405579,0.9631494283676147,0.5763176083564758;1.6024986505508423,-0.1863888055086136,0.3563346564769745;2.0109078884124756,0.4129362404346466,-0.7236655950546265;-0.6585716605186462,2.4131217002868652,1.2622102499008179;0.3080503046512604,1.0613816976547241,0.23204977810382843]
[1.1910208463668823,1.531313180923462,-0.5565400719642639;1.1814461946487427,-0.11456836014986038,1.533935546875;1.1925454139709473,1.175588846206665,1.061967372894287;1.8375123739242554,1.883945345878601,1.0257484912872314;0.6327697038650513,1.2250783443450928,0.20531727373600006;-0.9590604901313782,2.71836256980896,1.402177095413208;-0.7187355160713196,1.4052070379257202,-0.46819913387298584;-0.3530975878238678,1.2521297931671143,2.2507221698760986;1.8082298040390015,0.6724094152450562,1.2781394720077515;-0.03176973760128021,1.3019980192184448,-0.4553602635860443;0.4664902985095978,0.7493417263031006,1.881864070892334;0.9766548275947571,0.9643638134002686,0.575103223323822;1.6033746004104614,-0.18648336827754974,0.3557175099849701;2.012341260910034,0.41228923201560974,-0.7249397039413452;-0.65986567735672,2.4148736000061035,1.2634445428848267;0.30766209959983826,1.0618196725845337,0.23128332197666168]
[1.190306305885315,1.5339728593826294,-0.5585050582885742;1.1820019483566284,-0.1169700101017952,1.5336179733276367;1.192902684211731,1.1746758222579956,1.060895562171936;1.837671160697937,1.8847392797470093,1.0257484912872314;0.6334842443466187,1.2254356145858765,0.20313891768455505;-0.9598544239997864,2.721458911895752,1.4040031433105469;-0.7216135263442993,1.4050085544586182,-0.4695388972759247;-0.35601529479026794,1.2528443336486816,2.2515954971313477;1.809738278388977,0.6723697185516357,1.2771470546722412;-0.03392630070447922,1.302235722541809,-0.45712676644325256;0.4647039473056793,0.7486668825149536,1.8814274072647095;0.9774487614631653,0.9655745625495911,0.5738924741744995;1.6042479276657104,-0.18657764792442322,0.35510221123695374;2.013770341873169,0.4116441607475281,-0.7262099981307983;-0.6611558198928833,2.4166202545166016,1.2646751403808594;0.30727505683898926,1.0622563362121582,0.2305191606283188]
[1.1895917654037476,1.5366325378417969,-0.5604700446128845;1.1825577020645142,-0.11937166005373001,1.5333003997802734;1.1932599544525146,1.1737627983093262,1.059823751449585;1.8378299474716187,1.8855332136154175,1.0257484912872314;0.6341812610626221,1.2257928848266602,0.20096056163311005;-0.9606483578681946,2.724555253982544,1.4058291912078857;-0.724491536617279,1.4048100709915161,-0.4708786606788635;-0.3589330017566681,1.253558874130249,2.2524688243865967;1.8112467527389526,0.6723300218582153,1.276154637336731;-0.03608356788754463,1.3024739027023315,-0.4588932693004608;0.46291759610176086,0.7479920387268066,1.880990743637085;0.9782426953315735,0.9667853116989136,0.572681725025177;1.6051212549209595,-0.18666890263557434,0.3544869124889374;2.0151994228363037,0.4109990894794464,-0.7274802923202515;-0.6624459624290466,2.4183669090270996,1.265905737876892;0.30688801407814026,1.0626929998397827,0.2297549992799759]
[1.1888750791549683,1.5393002033233643,-0.5624409317970276;1.1831151247024536,-0.12178251147270203,1.5329818725585938;1.1936182975769043,1.172847032546997,1.058748722076416;1.8379892110824585,1.8863295316696167,1.0257484912872314;0.6348780393600464,1.2261512279510498,0.19877566397190094;-0.9614446759223938,2.727660894393921,1.407660722732544;-0.7273861169815063,1.4046109914779663,-0.4722224473953247;-0.3618594706058502,1.2542755603790283,2.253344774246216;1.8127597570419312,0.6722902059555054,1.275159239768982;-0.0382477343082428,1.3027127981185913,-0.4606650769710541;0.4611258804798126,0.7473151683807373,1.8805527687072754;0.9790390133857727,0.9679996967315674,0.5714673399925232;1.6059972047805786,-0.18675848841667175,0.353869765996933;2.0166327953338623,0.41035208106040955,-0.7287544012069702;-0.6637399792671204,2.420118808746338,1.2671400308609009;0.30649980902671814,1.0631309747695923,0.22898854315280914]
[1.1881605386734009,1.5419598817825317,-0.5644059181213379;1.1836708784103394,-0.12418664246797562,1.5326642990112305;1.193975567817688,1.1719340085983276,1.057676911354065;1.8381479978561401,1.887123465538025,1.0257484912872314;0.6355727314949036,1.2265084981918335,0.19659730792045593;-0.9622347354888916,2.730757236480713,1.4094867706298828;-0.7302839756011963,1.4044125080108643,-0.4735683798789978;-0.3647821545600891,1.2549901008605957,2.254218101501465;1.8142682313919067,0.672250509262085,1.2741668224334717;-0.0404062420129776,1.3029509782791138,-0.46243157982826233;0.45933952927589417,0.7466403245925903,1.8801161050796509;0.9798329472541809,0.9692104458808899,0.5702565908432007;1.6068705320358276,-0.18684780597686768,0.3532544672489166;2.018061876296997,0.4097070097923279,-0.7300246953964233;-0.6650301218032837,2.421865463256836,1.2683706283569336;0.30611276626586914,1.0635676383972168,0.22822438180446625]
[1.1874459981918335,1.5446195602416992,-0.5663709044456482;1.184226632118225,-0.1265905648469925,1.5323467254638672;1.1943328380584717,1.1710209846496582,1.0566051006317139;1.8383067846298218,1.887917399406433,1.0257484912872314;0.6362674236297607,1.2268657684326172,0.19441895186901093;-0.9630088210105896,2.733853578567505,1.4113128185272217;-0.7331818342208862,1.4042140245437622,-0.47491806745529175;-0.36770978569984436,1.255704641342163,2.255091428756714;1.8157767057418823,0.6722015738487244,1.2731744050979614;-0.04256509989500046,1.3031891584396362,-0.4642062485218048;0.4575531780719757,0.7459654808044434,1.8796794414520264;0.9806268811225891,0.9704211950302124,0.5690458416938782;1.6077438592910767,-0.1869371235370636,0.35262948274612427;2.019490957260132,0.40905970335006714,-0.7312949895858765;-0.666320264339447,2.423612117767334,1.2696012258529663;0.30572572350502014,1.0640043020248413,0.22746120393276215]
[1.1867293119430542,1.5472872257232666,-0.5683417916297913;1.1847840547561646,-0.12900440394878387,1.5320281982421875;1.1946911811828613,1.170105218887329,1.055530071258545;1.8384660482406616,1.8887137174606323,1.0257484912872314;0.6369593739509583,1.2272241115570068,0.19223405420780182;-0.9637852311134338,2.736959218978882,1.4131443500518799;-0.7360883951187134,1.4040149450302124,-0.4762718081474304;-0.370646208524704,1.2564213275909424,2.255967378616333;1.8172897100448608,0.6721418499946594,1.2721790075302124;-0.04473133385181427,1.303428053855896,-0.46598801016807556;0.45576146245002747,0.745288610458374,1.8792414665222168;0.9814231991767883,0.9716355800628662,0.5678314566612244;1.6086198091506958,-0.187026709318161,0.3520023822784424;2.0209243297576904,0.4084027409553528,-0.7325690984725952;-0.6676142811775208,2.4253640174865723,1.270835518836975;0.305337518453598,1.0644422769546509,0.22669972479343414]
[1.1860147714614868,1.549946904182434,-0.5703067779541016;1.1853398084640503,-0.13141101598739624,1.5317106246948242;1.195048451423645,1.1691921949386597,1.0544582605361938;1.8386248350143433,1.8895076513290405,1.0257484912872314;0.6376342177391052,1.2275514602661133,0.1900556981563568;-0.9645593166351318,2.740055561065674,1.4149703979492188;-0.7389862537384033,1.4038164615631104,-0.47762149572372437;-0.37357383966445923,1.2571358680725098,2.256840705871582;1.8187981843948364,0.6720823049545288,1.2711865901947021;-0.04689149186015129,1.3036662340164185,-0.4677644371986389;0.453975111246109,0.744613766670227,1.8788048028945923;0.9822171330451965,0.9728463292121887,0.5666207075119019;1.6094931364059448,-0.18711602687835693,0.3513771593570709;2.022353410720825,0.407747745513916,-0.7338393926620483;-0.6689044237136841,2.4271106719970703,1.2720661163330078;0.304950475692749,1.0648789405822754,0.2259405255317688]
[1.1853002309799194,1.5526065826416016,-0.5722717642784119;1.185895562171936,-0.1338176280260086,1.531393051147461;1.1954057216644287,1.1682791709899902,1.0533864498138428;1.838783621788025,1.8903015851974487,1.0257484912872314;0.6383090615272522,1.2278690338134766,0.18787738680839539;-0.9653334021568298,2.743151903152466,1.4167964458465576;-0.7419032454490662,1.4036179780960083,-0.4789711833000183;-0.3765014708042145,1.2578504085540771,2.257714033126831;1.820306658744812,0.6720227599143982,1.270194172859192;-0.04905248060822487,1.303904414176941,-0.46954086422920227;0.45218876004219055,0.7439389228820801,1.8783681392669678;0.9830110669136047,0.9740570783615112,0.5654099583625793;1.6103664636611938,-0.18720121681690216,0.35075193643569946;2.02378249168396,0.40709275007247925,-0.7351096868515015;-0.6701945662498474,2.4288573265075684,1.2732967138290405;0.3045634329319,1.0653156042099,0.22518132627010345]
[1.1845835447311401,1.555274248123169,-0.5742426514625549;1.1864529848098755,-0.1362314671278,1.5310745239257812;1.1957640647888184,1.1673634052276611,1.0523114204406738;1.8389428853988647,1.891097903251648,1.0257484912872314;0.6389859318733215,1.2281875610351562,0.18569746613502502;-0.9661098122596741,2.7462575435638428,1.4186279773712158;-0.7448297142982483,1.4034188985824585,-0.480324923992157;-0.3794378936290741,1.2585670948028564,2.25858998298645;1.8218196630477905,0.6719630360603333,1.2691987752914429;-0.05121995881199837,1.3041433095932007,-0.471322625875473;0.4503970444202423,0.7432620525360107,1.8779301643371582;0.983807384967804,0.975271463394165,0.5641955733299255;1.611242413520813,-0.18728582561016083,0.3501248359680176;2.0252158641815186,0.4064357876777649,-0.7363837957382202;-0.6714885830879211,2.4306092262268066,1.2745310068130493;0.3041752278804779,1.0657535791397095,0.22441984713077545]
[1.1838690042495728,1.5579339265823364,-0.5762076377868652;1.1870087385177612,-0.13863807916641235,1.530756950378418;1.196121335029602,1.1664503812789917,1.0512396097183228;1.8391016721725464,1.8918918371200562,1.0257484912872314;0.6396607756614685,1.2285051345825195,0.18352407217025757;-0.9668838977813721,2.7493538856506348,1.4204540252685547;-0.7477474212646484,1.4032204151153564,-0.4816746115684509;-0.3823673725128174,1.2592816352844238,2.259463310241699;1.8233281373977661,0.6719034910202026,1.2682063579559326;-0.05338194966316223,1.3043814897537231,-0.4730990529060364;0.44861069321632385,0.7425872087478638,1.8774935007095337;0.9846013188362122,0.9764822125434875,0.562984824180603;1.612115740776062,-0.1873701810836792,0.3494996130466461;2.0266449451446533,0.4057807922363281,-0.7376540899276733;-0.6727787256240845,2.4323558807373047,1.275761604309082;0.3037881851196289,1.066190242767334,0.2236606478691101]
[1.1831544637680054,1.560593605041504,-0.5781726241111755;1.187564492225647,-0.14104469120502472,1.5304393768310547;1.1964786052703857,1.1655373573303223,1.0501677989959717;1.839260458946228,1.8926857709884644,1.0257484912872314;0.640324056148529,1.2288227081298828,0.1813506782054901;-0.9676477313041687,2.7524502277374268,1.4222800731658936;-0.7506651282310486,1.4030219316482544,-0.4830242991447449;-0.38530492782592773,1.2599961757659912,2.2603366374969482;1.8248366117477417,0.671843945980072,1.2672139406204224;-0.055544327944517136,1.3046196699142456,-0.47487547993659973;0.4468243420124054,0.7419212460517883,1.8770568370819092;0.9853952527046204,0.9776929616928101,0.5617740750312805;1.612989068031311,-0.18745453655719757,0.34887439012527466;2.028074026107788,0.40512579679489136,-0.7389243841171265;-0.6740688681602478,2.4341025352478027,1.2769922018051147;0.3034011423587799,1.0666269063949585,0.22290144860744476]
[1.182437777519226,1.5632612705230713,-0.5801435112953186;1.1881219148635864,-0.1434585303068161,1.530120849609375;1.1968369483947754,1.1646215915679932,1.0490927696228027;1.8394197225570679,1.8934820890426636,1.0257484912872314;0.6409810185432434,1.2291412353515625,0.17917075753211975;-0.968404233455658,2.7555558681488037,1.4241116046905518;-0.753611147403717,1.4028228521347046,-0.48437803983688354;-0.38825130462646484,1.2607128620147705,2.2612125873565674;1.8263514041900635,0.6717842221260071,1.2662185430526733;-0.05771429464221001,1.3048585653305054,-0.4766572415828705;0.44503262639045715,0.741264283657074,1.8766188621520996;0.9861915707588196,0.9789073467254639,0.5605596899986267;1.6138650178909302,-0.18753914535045624,0.3482472896575928;2.0295073986053467,0.404468834400177,-0.7401984930038452;-0.6753628849983215,2.435854434967041,1.2782264947891235;0.3030208349227905,1.067064881324768,0.22213996946811676]
[1.1817232370376587,1.5659209489822388,-0.5821084976196289;1.1886776685714722,-0.14586514234542847,1.5298032760620117;1.197194218635559,1.1637085676193237,1.0480209589004517;1.8395785093307495,1.8942760229110718,1.0257484912872314;0.6416360139846802,1.2294588088989258,0.1769973635673523;-0.9691584706306458,2.7586522102355957,1.4259376525878906;-0.7565487027168274,1.4026243686676025,-0.4857277274131775;-0.3911888599395752,1.261427402496338,2.2620859146118164;1.8278995752334595,0.6717246770858765,1.265226125717163;-0.059878818690776825,1.3050967454910278,-0.47844046354293823;0.4432491362094879,0.7406092882156372,1.876182198524475;0.9869855046272278,0.9801180958747864,0.5593489408493042;1.6147383451461792,-0.18762287497520447,0.3476220667362213;2.0309364795684814,0.40381383895874023,-0.7414687871932983;-0.6766530275344849,2.437601089477539,1.2794570922851562;0.30264371633529663,1.0675015449523926,0.22138077020645142]
[1.1810086965560913,1.5685806274414062,-0.5840734839439392;1.189233422279358,-0.1482752561569214,1.5294857025146484;1.1975514888763428,1.1627955436706543,1.0469491481781006;1.8397372961044312,1.89506995677948,1.0257484912872314;0.6422910094261169,1.229776382446289,0.17482396960258484;-0.9699127078056335,2.7617485523223877,1.4277637004852295;-0.7594862580299377,1.4024258852005005,-0.48707741498947144;-0.39412641525268555,1.2621419429779053,2.2629592418670654;1.8294477462768555,0.6716651320457458,1.2642337083816528;-0.06204421818256378,1.3053349256515503,-0.4802268147468567;0.44147270917892456,0.7399542927742004,1.8757455348968506;0.987779438495636,0.9813288450241089,0.5581381916999817;1.6156116724014282,-0.1877022683620453,0.34699684381484985;2.032365560531616,0.40315884351730347,-0.7427347302436829;-0.6779431700706482,2.439347743988037,1.280687689781189;0.30226659774780273,1.067938208580017,0.22062157094478607]
[1.180292010307312,1.5712482929229736,-0.5860443711280823;1.1897908449172974,-0.1506940722465515,1.5291450023651123;1.1979209184646606,1.1618797779083252,1.0458741188049316;1.839896559715271,1.8958662748336792,1.0257484912872314;0.6429361701011658,1.2300949096679688,0.17264404892921448;-0.9706692099571228,2.7648541927337646,1.4295952320098877;-0.7624454498291016,1.4022268056869507,-0.48843705654144287;-0.39707279205322266,1.2628586292266846,2.2638351917266846;1.831000566482544,0.6716054081916809,1.2632383108139038;-0.06421667337417603,1.30557382106781,-0.48201853036880493;0.4396909475326538,0.7392973303794861,1.875307559967041;0.9885757565498352,0.9825432300567627,0.5569238066673279;1.6164876222610474,-0.1877819001674652,0.34636974334716797;2.033798933029175,0.4025018811225891,-0.7439889311790466;-0.6792371869087219,2.4410996437072754,1.2819219827651978;0.3018883466720581,1.0683761835098267,0.21986009180545807]
[1.1795774698257446,1.5739079713821411,-0.5880093574523926;1.190346598625183,-0.15310564637184143,1.5287877321243286;1.1983178853988647,1.1609667539596558,1.0448023080825806;1.8400553464889526,1.8966602087020874,1.0257484912872314;0.6435713171958923,1.230412483215332,0.17047403752803802;-0.9714234471321106,2.7679505348205566,1.4314212799072266;-0.7654028534889221,1.4020283222198486,-0.4897966682910919;-0.40001824498176575,1.263573169708252,2.2647085189819336;1.83254873752594,0.6715458631515503,1.2622458934783936;-0.0663834884762764,1.3058120012283325,-0.4838048815727234;0.43791452050209045,0.7386423349380493,1.8748708963394165;0.9893696904182434,0.9837539792060852,0.5557130575180054;1.6173609495162964,-0.18786129355430603,0.345735639333725;2.0352280139923096,0.40184688568115234,-0.7452393770217896;-0.6805273294448853,2.4428462982177734,1.2831525802612305;0.3015112280845642,1.0688128471374512,0.21910488605499268]
[1.1788629293441772,1.5765676498413086,-0.5899743437767029;1.1909023523330688,-0.15551722049713135,1.528430461883545;1.1987148523330688,1.1600537300109863,1.0437304973602295;1.8402141332626343,1.8974541425704956,1.0257484912872314;0.6442064642906189,1.2307300567626953,0.16830560564994812;-0.972161054611206,2.7710468769073486,1.4332473278045654;-0.7683602571487427,1.4018298387527466,-0.49115628004074097;-0.4029657244682312,1.2642877101898193,2.2655818462371826;1.834096908569336,0.6714863181114197,1.2612534761428833;-0.0685519203543663,1.306050181388855,-0.48559123277664185;0.4361380934715271,0.7379873394966125,1.874434232711792;0.9901636242866516,0.9849647283554077,0.5544936060905457;1.6182342767715454,-0.18794068694114685,0.3451004922389984;2.036677598953247,0.4011918902397156,-0.7464898228645325;-0.6818174719810486,2.4445929527282715,1.2843831777572632;0.3011341094970703,1.0692495107650757,0.21835064888000488]
[1.178146243095398,1.579235315322876,-0.591945230960846;1.1914597749710083,-0.15793603658676147,1.5280721187591553;1.1991130113601685,1.1591379642486572,1.0426554679870605;1.8403733968734741,1.8982504606246948,1.0257484912872314;0.6448435187339783,1.231048583984375,0.1661306619644165;-0.9728976488113403,2.7741525173187256,1.4350498914718628;-0.7713284492492676,1.4016307592391968,-0.49251997470855713;-0.4059220552444458,1.2650043964385986,2.2664577960968018;1.8356497287750244,0.6714265942573547,1.2602580785751343;-0.07072686403989792,1.3062890768051147,-0.4873829483985901;0.43435633182525635,0.7373303771018982,1.8739962577819824;0.9909599423408508,0.9861791133880615,0.5532593131065369;1.6191102266311646,-0.18802031874656677,0.34446343779563904;2.0381906032562256,0.4005349278450012,-0.7477440237998962;-0.6831114888191223,2.4463448524475098,1.285617470741272;0.3007558584213257,1.0696874856948853,0.21759414672851562]
[1.1774317026138306,1.5818949937820435,-0.5939102172851562;1.192015528678894,-0.1603476107120514,1.5277148485183716;1.1995099782943726,1.1582249402999878,1.0415836572647095;1.8405321836471558,1.899044394493103,1.0257484912872314;0.6454720497131348,1.2313661575317383,0.1639622300863266;-0.9736320376396179,2.777203321456909,1.4368362426757812;-0.7743057012557983,1.4014322757720947,-0.4938795864582062;-0.40886953473091125,1.265718936920166,2.267331123352051;1.8371978998184204,0.6713670492172241,1.259265661239624;-0.0728960633277893,1.3065272569656372,-0.48916929960250854;0.432579904794693,0.7366753816604614,1.873559594154358;0.991753876209259,0.987389862537384,0.5520287156105042;1.6199835538864136,-0.18809710443019867,0.3438282907009125;2.039699077606201,0.39987993240356445,-0.7489944696426392;-0.6844016313552856,2.448091506958008,1.2868480682373047;0.3003787398338318,1.0701241493225098,0.21683990955352783]
[1.1767171621322632,1.584554672241211,-0.5958752036094666;1.1925712823867798,-0.1627591848373413,1.527357578277588;1.1999069452285767,1.1573119163513184,1.0405118465423584;1.8406909704208374,1.8998383283615112,1.0257484912872314;0.6460873484611511,1.2316837310791016,0.1617937982082367;-0.9743664264678955,2.7802202701568604,1.4386225938796997;-0.7772829532623291,1.4012337923049927,-0.4952391982078552;-0.4118170142173767,1.2664334774017334,2.2682044506073;1.8387460708618164,0.6713075041770935,1.2582732439041138;-0.07506697624921799,1.3067654371261597,-0.49095621705055237;0.43080347776412964,0.7360203862190247,1.8731229305267334;0.9925478100776672,0.9886006116867065,0.5507981181144714;1.6208568811416626,-0.18817153573036194,0.3431931436061859;2.0412075519561768,0.3992249369621277,-0.7502449154853821;-0.685691773891449,2.449838161468506,1.2880786657333374;0.3000016212463379,1.0705608129501343,0.21608567237854004]
[1.1760004758834839,1.5872223377227783,-0.5978460907936096;1.1931287050247192,-0.16517800092697144,1.5269992351531982;1.2003051042556763,1.1563961505889893,1.0394368171691895;1.8408502340316772,1.9006346464157104,1.0257484912872314;0.6467044949531555,1.2320022583007812,0.15961885452270508;-0.9751030206680298,2.7832462787628174,1.440414309501648;-0.7802691459655762,1.4010347127914429,-0.4966028928756714;-0.41477420926094055,1.2671501636505127,2.269080400466919;1.8402988910675049,0.6712477803230286,1.2572778463363647;-0.07724440842866898,1.3070043325424194,-0.4927578866481781;0.4290217161178589,0.7353634238243103,1.8726849555969238;0.9933441281318665,0.9898149967193604,0.5495638251304626;1.6217328310012817,-0.18824619054794312,0.34255608916282654;2.0427205562591553,0.39856797456741333,-0.7514991164207458;-0.6869857907295227,2.451590061187744,1.2893129587173462;0.29962337017059326,1.0709987878799438,0.21532917022705078]
[1.1752859354019165,1.5898820161819458,-0.5998110771179199;1.193684458732605,-0.16759027540683746,1.5266419649124146;1.2007020711898804,1.1554831266403198,1.0383650064468384;1.8410090208053589,1.9014285802841187,1.0257484912872314;0.6473197937011719,1.2323198318481445,0.15745174884796143;-0.9758374094963074,2.7862632274627686,1.4422006607055664;-0.7832516431808472,1.4008362293243408,-0.49796250462532043;-0.4177316129207611,1.26786470413208,2.2699923515319824;1.8418470621109009,0.6711787581443787,1.2562854290008545;-0.07941532135009766,1.307242512702942,-0.49455416202545166;0.42724528908729553,0.7347084283828735,1.8722482919692993;0.9941380620002747,0.9910257458686829,0.5483332276344299;1.6226061582565308,-0.18832062184810638,0.3419209420681;2.044229030609131,0.3979077637195587,-0.7527495622634888;-0.688275933265686,2.453336715698242,1.290543556213379;0.29924625158309937,1.0714354515075684,0.214574933052063]
[1.1745713949203491,1.5925416946411133,-0.6017760634422302;1.1942402124404907,-0.17000681161880493,1.5262846946716309;1.2010990381240845,1.1545701026916504,1.0372931957244873;1.8411678075790405,1.9022225141525269,1.0257484912872314;0.6479350924491882,1.2326374053955078,0.15528827905654907;-0.9765671491622925,2.7892801761627197,1.4439870119094849;-0.7862487435340881,1.4006377458572388,-0.4993221163749695;-0.42068901658058167,1.2685792446136475,2.2709450721740723;1.8433952331542969,0.6710993647575378,1.2552930116653442;-0.08158830553293228,1.3074806928634644,-0.4963504374027252;0.4254688620567322,0.7340534329414368,1.8718116283416748;0.9949319958686829,0.9922364950180054,0.5471026301383972;1.6234794855117798,-0.18839505314826965,0.3412857949733734;2.0457375049591064,0.39724284410476685,-0.7540000081062317;-0.6895660758018494,2.4550833702087402,1.2917741537094116;0.29886913299560547,1.0718721151351929,0.2138206958770752]
[1.1738547086715698,1.5952093601226807,-0.6037469506263733;1.1947976350784302,-0.1724306046962738,1.5259263515472412;1.201497197151184,1.1536543369293213,1.0362181663513184;1.8413270711898804,1.903018832206726,1.0257484912872314;0.6485369801521301,1.2329559326171875,0.1531183123588562;-0.9772838354110718,2.7923061847686768,1.445778727531433;-0.7892548441886902,1.400438666343689,-0.5006908178329468;-0.42365530133247375,1.2692959308624268,2.2719006538391113;1.8449480533599854,0.6710197329521179,1.2542976140975952;-0.08376822620630264,1.3077195882797241,-0.49815210700035095;0.4236871004104614,0.7333964705467224,1.8713736534118652;0.9957283139228821,0.9934508800506592,0.5458683371543884;1.624355435371399,-0.18846970796585083,0.34064874053001404;2.047250509262085,0.396575927734375,-0.7552542090415955;-0.6908600926399231,2.4568352699279785,1.2930084466934204;0.29849088191986084,1.0723100900650024,0.21306419372558594]
[1.1731401681900024,1.5978690385818481,-0.6057119369506836;1.195353388786316,-0.17484714090824127,1.5255690813064575;1.2018941640853882,1.1527413129806519,1.0351463556289673;1.841485857963562,1.9038127660751343,1.0257484912872314;0.6491324305534363,1.2332735061645508,0.15095484256744385;-0.9779983758926392,2.795323133468628,1.4475650787353516;-0.7922519445419312,1.400240182876587,-0.5020603537559509;-0.4266127049922943,1.2700417041778564,2.272853374481201;1.8464962244033813,0.6709403395652771,1.253305196762085;-0.0859416201710701,1.3079577684402466,-0.4999483823776245;0.42191067337989807,0.7327414751052856,1.8709369897842407;0.9965222477912903,0.9946616291999817,0.5446377396583557;1.625228762626648,-0.18854090571403503,0.3400135934352875;2.0487589836120605,0.39591100811958313,-0.7565046548843384;-0.6921502351760864,2.4585819244384766,1.2942390441894531;0.29811376333236694,1.072746753692627,0.21230995655059814]
[1.172425627708435,1.6005287170410156,-0.6076769232749939;1.1959091424942017,-0.17726367712020874,1.5252118110656738;1.2022911310195923,1.1518282890319824,1.0340745449066162;1.8416446447372437,1.9046066999435425,1.0257484912872314;0.6497278809547424,1.2335714101791382,0.1487913727760315;-0.9787129163742065,2.798340082168579,1.44935142993927;-0.7952513098716736,1.4000416994094849,-0.5034298896789551;-0.42957010865211487,1.2707959413528442,2.273806095123291;1.8480443954467773,0.6708609461784363,1.2523127794265747;-0.08811537176370621,1.308195948600769,-0.5017542839050293;0.4201342463493347,0.7320864796638489,1.8705003261566162;0.9973161816596985,0.9958723783493042,0.543407142162323;1.626102089881897,-0.18861037492752075,0.3393784463405609;2.050267457962036,0.39524608850479126,-0.7577551007270813;-0.6934403777122498,2.4603285789489746,1.2954696416854858;0.29773664474487305,1.0731834173202515,0.21155601739883423]
[1.1717089414596558,1.603196382522583,-0.609647810459137;1.1964665651321411,-0.1796874701976776,1.5248534679412842;1.202689290046692,1.1509125232696533,1.0329995155334473;1.8418039083480835,1.9054030179977417,1.0257484912872314;0.6503251194953918,1.233850121498108,0.14662140607833862;-0.9794296026229858,2.801366090774536,1.4511431455612183;-0.7982773184776306,1.399842619895935,-0.5048035383224487;-0.43253639340400696,1.2715524435043335,2.27476167678833;1.8495972156524658,0.6707813143730164,1.2513173818588257;-0.09029778093099594,1.3084348440170288,-0.5035659074783325;0.41835248470306396,0.7314295172691345,1.8700623512268066;0.9981124997138977,0.997086763381958,0.5421728491783142;1.6269780397415161,-0.18868005275726318,0.3387339115142822;2.0517804622650146,0.3945791721343994,-0.7590093016624451;-0.6947343945503235,2.462080478668213,1.2967039346694946;0.2973583936691284,1.073621392250061,0.21080449223518372]
